tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:90080,,,"Khachanov, Karen",,,,,sr:competitor:16720,,,"Bautista Agut, Roberto",,,ESP,,2-6 2-6,3,round_of_16,,14,0,48,31,25,9,8,,4,5,2,46,31,21,4,4,,1,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:185388,4,,"Humbert, Ugo",,,FRA,,sr:competitor:223874,,,"Gaston, Hugo",,,FRA,,2-6 6-1 6-3,3,round_of_16,,5,1,68,35,25,17,9,,11,1,4,76,42,29,11,7,,9,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:157456,5,,"Davidovich Fokina, Alejandro",,,ESP,,sr:competitor:167370,,,"Ruusuvuori, Emil",,,FIN,,3-6 5-7,3,round_of_16,,9,1,69,52,38,8,9,,7,2,3,75,43,28,15,7,,5,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:75813,,,"Zhang, Zhizhen",,,CHN,,sr:competitor:195800,7,,"Auger-Aliassime, Felix",,,CAN,,4-6 4-6,3,round_of_16,,6,4,58,39,30,10,9,,4,4,4,60,36,24,10,7,,4,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:23581,2,,"Dimitrov, Grigor",,,BGR,,sr:competitor:203681,,,"Korda, Sebastian",,,USA,,1-6 6-7,3,round_of_16,,8,1,60,36,29,16,9,,6,7,0,58,31,22,12,6,,3,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:158896,1,,"Hurkacz, Hubert",,,POL,,sr:competitor:371436,,,"Shevchenko, Alexander",,,KAZ,,6-1 6-4,3,round_of_16,,13,1,47,27,22,12,7,,8,3,0,58,33,20,6,3,,5,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:63606,,,"Rinderknech, Arthur",,,FRA,,sr:competitor:339377,8,,"Lehecka, Jiri",,,CZE,,5-7 6-7,3,round_of_16,,10,0,76,47,38,12,10,,7,2,3,74,48,34,12,9,,6,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:185388,4,,"Humbert, Ugo",,,FRA,,sr:competitor:157456,5,,"Davidovich Fokina, Alejandro",,,ESP,,6-1 6-4,3,quarterfinal,,7,0,45,26,24,12,9,,8,1,3,52,39,23,6,5,,0,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:158896,1,,"Hurkacz, Hubert",,,POL,,sr:competitor:300540,,,"Machac, Tomas",,,CZE,,6-3 6-4,3,quarterfinal,,11,2,49,31,28,12,10,,4,7,1,50,34,24,10,7,,0,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:90080,,,"Khachanov, Karen",,,,,sr:competitor:75813,,,"Zhang, Zhizhen",,,CHN,,4-6 1-6,3,quarterfinal,,7,0,43,32,28,8,9,,5,7,2,45,30,20,7,5,,0,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:23581,2,,"Dimitrov, Grigor",,,BGR,,sr:competitor:63606,,,"Rinderknech, Arthur",,,FRA,,3-6 6-7,3,quarterfinal,,10,2,57,37,35,14,11,,4,13,0,58,39,32,10,9,,0,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:185388,4,,"Humbert, Ugo",,,FRA,,sr:competitor:158896,1,,"Hurkacz, Hubert",,,POL,,4-6 4-6,3,semifinal,,7,1,60,46,37,8,10,,2,9,2,51,32,28,7,8,,3,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:23581,2,,"Dimitrov, Grigor",,,BGR,,sr:competitor:90080,,,"Khachanov, Karen",,,,,7-6 4-6 6-7,3,semifinal,,19,7,118,73,60,21,15,,8,10,3,119,71,55,20,14,,6,,,,
sr:competition:2721,"ATP Marseille, France Men Singles",,,atp_250,2024-02-04,,sr:competitor:185388,4,,"Humbert, Ugo",,,FRA,,sr:competitor:23581,2,,"Dimitrov, Grigor",,,BGR,,6-4 6-3,3,final,,10,1,55,38,33,10,10,,4,6,2,57,38,30,7,7,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:210526,21,,"Kopriva, Vit",,,CZE,,sr:competitor:893391,,,"Sakamoto, Rei",,,JPN,,6-7 6-7,3,qualification_round_1,,3,8,86,57,41,13,9,,5,12,4,85,50,35,16,9,,11,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:234048,11,,"Wolf, Jeffrey John",,,USA,,sr:competitor:448357,,,"Spizzirri, Eliot",,,USA,,6-3 7-5,3,qualification_round_1,,8,3,56,35,28,13,10,,7,4,1,68,54,34,6,7,,1,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:77223,8,,"Martinez, Pedro",,,ESP,,sr:competitor:829282,,,"Blockx, Alexander",,,BEL,,6-2 6-2,3,qualification_round_1,,2,0,41,30,28,3,7,,10,5,2,65,36,19,11,3,,1,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:131566,16,,"Nagal, Sumit",,,IND,,sr:competitor:418213,,,"Diallo, Gabriel",,,CAN,,6-7 2-6,3,qualification_round_1,,3,0,66,46,38,10,10,,4,7,6,79,53,36,11,8,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:449767,,,"Wong, Coleman",,,HKG,,sr:competitor:223874,6,,"Gaston, Hugo",,,FRA,,2-6 6-3 2-6,3,qualification_round_1,,10,4,72,41,34,15,10,,9,6,2,77,45,29,12,8,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:188321,9,,"Kovacevic, Aleksandar",,,USA,,sr:competitor:234046,,,"Kypson, Patrick",,,USA,,6-2 7-6,3,qualification_round_1,,12,4,65,39,32,14,9,,8,7,0,66,44,30,10,7,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:170946,24,,"Bergs, Zizou",,,BEL,,sr:competitor:121668,,,"Meligeni Alves, Felipe",,,BRA,,6-2 1-6 4-6,3,qualification_round_1,,13,2,64,43,32,14,10,,10,2,1,70,50,33,6,8,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:227358,,,"Walton, Adam",,,AUS,,sr:competitor:47603,20,,"Monteiro, Thiago",,,BRA,,6-7 7-6 6-4,3,qualification_round_1,,12,0,108,70,56,26,17,,2,10,2,100,68,53,21,16,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:161262,1,,"Seyboth Wild, Thiago",,,BRA,,sr:competitor:49172,,,"Dzumhur, Damir",,,BIH,,6-4 6-2,3,qualification_round_1,,3,1,49,35,25,8,7,,9,1,7,59,38,23,7,4,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:294300,10,,"Nakashima, Brandon",,,USA,,sr:competitor:131442,,,"Mmoh, Michael",,,USA,,2-6 7-6 6-4,3,qualification_round_1,,19,1,80,55,42,15,12,,7,6,8,104,57,42,23,13,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:158912,,,"Vacherot, Valentin",,,MCO,,sr:competitor:64570,7,,"Garin, Cristian",,,CHL,,3-6 4-6,3,qualification_round_1,,4,1,52,31,24,16,10,,2,4,1,47,34,23,8,7,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:25838,19,,"Goffin, David",,,BEL,,sr:competitor:503814,,,"Mochizuki, Shintaro",,,JPN,,6-7 2-6,3,qualification_round_1,,4,1,71,44,30,17,9,,3,1,1,61,29,24,13,7,,6,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:163636,,,"Klein, Lukas",,,SVK,,sr:competitor:22218,18,,"Paire, Benoit",,,FRA,,6-1 7-6,3,qualification_round_1,,5,0,55,43,34,9,9,,8,4,2,66,41,24,13,6,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:95801,,,"Vavassori, Andrea",,,ITA,,sr:competitor:226132,23,,"Ajdukovic, Duje",,,HRV,,4-6 7-6 7-6,3,qualification_round_1,,8,3,113,70,54,23,15,,1,12,1,103,75,53,20,16,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:284805,,,"Nava, Emilio",,,USA,,sr:competitor:90798,17,,"Halys, Quentin",,,FRA,,6-4 7-5,3,qualification_round_1,,8,1,57,41,35,11,11,,6,5,3,59,25,20,21,9,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:16720,13,,"Bautista Agut, Roberto",,,ESP,,sr:competitor:108767,,,"Hassan, Benjamin",,,DEU,,6-7 4-6,3,qualification_round_1,,5,3,71,50,39,7,9,,5,15,2,64,40,29,12,8,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:276563,,,"Virtanen, Otto",,,FIN,,sr:competitor:212004,12,,"Rodionov, Jurij",,,AUT,,7-6 6-7 2-6,3,qualification_round_1,,17,8,137,81,60,25,14,,12,5,2,111,66,44,25,11,,18,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:59281,2,,"Nishioka, Yoshihito",,,JPN,,sr:competitor:83661,,,"Ymer, Elias",,,SWE,,6-3 7-6,3,qualification_round_1,,3,0,66,38,27,20,10,,5,6,1,64,43,29,11,8,,1,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:399633,,,"Atmane, Terence",,,FRA,,sr:competitor:16683,,,"Kukushkin, Mikhail",,,KAZ,,6-4 6-4,3,qualification_round_1,,8,2,58,36,32,11,10,,8,0,0,66,50,32,9,8,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:763108,4,,"Mensik, Jakub",,,CZE,,sr:competitor:450477,,,"Nardi, Luca",,,ITA,,6-4 6-2,3,qualification_round_1,,5,3,51,29,25,13,9,,4,1,2,47,37,25,3,6,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:48599,22,,"Schwartzman, Diego",,,ARG,,sr:competitor:501672,,,"Svajda, Zachary",,,USA,,3-6 6-7,3,qualification_round_1,,2,2,71,53,39,11,9,,4,1,2,67,41,30,13,8,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:63606,5,,"Rinderknech, Arthur",,,FRA,,sr:competitor:516848,,,"Bicknell, Blaise",,,JAM,,6-4 6-4,3,qualification_round_1,,10,0,58,45,33,10,10,,6,7,0,54,34,26,11,8,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:161262,1,,"Seyboth Wild, Thiago",,,BRA,,sr:competitor:107357,,,"Grenier, Hugo",,,FRA,,6-3 6-4,3,qualification_round_2,,2,0,64,40,35,11,10,,4,5,0,56,39,27,7,7,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:449767,,,"Wong, Coleman",,,HKG,,sr:competitor:131566,16,,"Nagal, Sumit",,,IND,,3-6 6-1 7-5,3,qualification_round_2,,16,5,94,60,51,11,13,,9,2,1,100,70,45,16,11,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:227358,,,"Walton, Adam",,,AUS,,sr:competitor:77223,8,,"Martinez, Pedro",,,ESP,,6-3 2-6 3-6,3,qualification_round_2,,6,0,85,61,45,10,11,,15,4,1,112,84,45,17,9,,8,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:210526,21,,"Kopriva, Vit",,,CZE,,sr:competitor:234048,11,,"Wolf, Jeffrey John",,,USA,,3-6 6-1 4-6,3,qualification_round_2,,5,6,87,58,37,9,8,,13,3,2,84,47,32,16,8,,12,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:188321,9,,"Kovacevic, Aleksandar",,,USA,,sr:competitor:170946,24,,"Bergs, Zizou",,,BEL,,7-6 6-2,3,qualification_round_2,,5,1,70,44,36,12,10,,5,7,1,58,39,29,10,8,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:321667,,,"Mayot, Harold",,,FRA,,sr:competitor:25838,19,,"Goffin, David",,,BEL,,7-6 6-2,3,qualification_round_2,,6,0,64,43,30,13,9,,6,3,1,58,38,25,12,7,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:95801,,,"Vavassori, Andrea",,,ITA,,sr:competitor:158912,,,"Vacherot, Valentin",,,MCO,,2-6 6-4 6-7,3,qualification_round_2,,5,3,88,53,40,17,11,,12,3,5,106,70,46,13,10,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:284805,,,"Nava, Emilio",,,USA,,sr:competitor:59281,2,,"Nishioka, Yoshihito",,,JPN,,5-7 6-7,3,qualification_round_2,,8,2,86,52,39,19,11,,3,2,0,82,58,36,15,10,,8,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:163636,,,"Klein, Lukas",,,SVK,,sr:competitor:763108,4,,"Mensik, Jakub",,,CZE,,6-7 5-7,3,qualification_round_2,,7,0,70,51,43,11,12,,4,9,2,82,47,32,20,11,,1,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:48599,22,,"Schwartzman, Diego",,,ARG,,sr:competitor:63606,5,,"Rinderknech, Arthur",,,FRA,,6-3 3-6 6-7,3,qualification_round_2,,3,0,104,76,55,15,13,,5,12,2,94,53,42,19,13,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:16720,13,,"Bautista Agut, Roberto",,,ESP,,sr:competitor:276563,,,"Virtanen, Otto",,,FIN,,4-6 6-4 4-6,3,qualification_round_2,,1,0,89,70,51,11,13,,7,14,4,91,53,44,15,12,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:117916,,,"Shapovalov, Denis",,,CAN,,sr:competitor:534043,,,"Darderi, Luciano",,,ITA,,3-6 7-6 4-6,3,round_of_128,,16,8,90,61,47,15,14,,12,5,4,135,78,53,25,12,,1,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:102339,,,"Van de Zandschulp, Botic",,,NLD,,sr:competitor:299130,,,"Hijikata, Rinky",,,AUS,,5-7 6-7,3,round_of_128,,8,2,84,61,42,14,11,,3,3,3,67,36,26,20,10,,8,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:658475,,,"van Assche, Luca",,,FRA,,sr:competitor:218538,,,"Kotov, Pavel",,,,,3-6 5-7,3,round_of_128,,0,2,66,34,26,18,10,,6,5,1,59,42,28,9,7,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:352776,,,"Draper, Jack",,,GBR,,sr:competitor:48632,,,"Daniel, Taro",,,JPN,,6-3 6-2,3,round_of_128,,10,1,44,29,28,8,9,,4,0,1,45,27,16,8,5,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:58221,,,"O'Connell, Christopher",,,AUS,,sr:competitor:210526,,,"Kopriva, Vit",,,CZE,,6-2 6-4,3,round_of_128,,10,1,55,36,30,11,9,,4,3,4,45,30,21,6,6,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:399637,,,"Cobolli, Flavio",,,ITA,,sr:competitor:59281,,,"Nishioka, Yoshihito",,,JPN,,6-1 1-6 4-6,3,round_of_128,,5,3,75,39,30,19,10,,6,2,0,70,45,30,13,9,,6,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:300540,,,"Machac, Tomas",,,CZE,,sr:competitor:873695,,,"Blanch, Darwin",,,USA,,6-4 6-2,3,round_of_128,,3,2,54,38,28,6,7,,11,1,1,69,53,26,8,4,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:47770,,,"Fucsovics, Marton",,,HUN,,sr:competitor:124658,,,"Purcell, Max",,,AUS,,2-6 1-6,3,round_of_128,,4,0,38,26,23,6,7,,6,1,1,49,35,17,5,3,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:95801,,,"Vavassori, Andrea",,,ITA,,sr:competitor:73987,,,"Cachin, Pedro",,,ARG,,2-6 2-6,3,round_of_128,,3,2,42,28,23,10,8,,5,2,0,53,40,20,6,4,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:15126,,,"Murray, Andy",,,GBR,,sr:competitor:112783,,,"Berrettini, Matteo",,,ITA,,4-6 6-3 6-4,3,round_of_128,,9,1,83,56,44,18,14,,11,8,0,107,68,51,18,12,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:161262,,,"Seyboth Wild, Thiago",,,BRA,,sr:competitor:125006,,,"Borges, Nuno",,,PRT,,6-4 7-5,3,round_of_128,,8,4,74,47,35,13,10,,5,3,0,64,42,29,13,8,,8,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:721347,,,"Shang, Juncheng",,,CHN,,sr:competitor:130398,,,"Kecmanovic, Miomir",,,SRB,,6-7 6-4 6-7,3,round_of_128,,8,0,108,74,48,18,13,,13,6,5,124,87,57,17,14,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:51345,,,"Damm Jr, Martin",,,USA,,sr:competitor:75813,,,"Zhang, Zhizhen",,,CHN,,7-6 7-6,3,round_of_128,,14,3,83,50,38,18,10,,5,5,4,87,63,43,12,10,,6,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:505550,,,"Arnaldi, Matteo",,,ITA,,sr:competitor:671637,,,"Fils, Arthur",,,FRA,,3-6 4-6,3,round_of_128,,5,1,49,29,27,14,10,,10,1,1,71,42,30,12,7,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:871495,,,"Michelsen, Alex",,,USA,,sr:competitor:163636,,,"Klein, Lukas",,,SVK,,7-6 6-2,3,round_of_128,,4,0,67,51,36,8,7,,10,5,3,62,39,24,12,5,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:129368,,,"Koepfer, Dominik",,,DEU,,sr:competitor:42379,,,"Giron, Marcos",,,USA,,6-4 1-6 4-6,3,round_of_128,,8,1,88,65,44,16,13,,4,2,1,72,44,28,17,10,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:127208,,,"Altmaier, Daniel",,,DEU,,sr:competitor:321667,,,"Mayot, Harold",,,FRA,,6-2 7-5,3,round_of_128,,6,2,69,52,35,9,9,,9,1,2,60,33,22,12,6,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:97231,,,"Djere, Laslo",,,SRB,,sr:competitor:449767,,,"Wong, Coleman",,,HKG,,7-5 7-6,3,round_of_128,,4,2,89,63,41,14,9,,9,6,5,86,48,35,12,8,,11,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:195800,,,"Auger-Aliassime, Felix",,,CAN,,sr:competitor:227358,,,"Walton, Adam",,,AUS,,7-5 6-4,3,round_of_128,,11,4,64,43,35,13,11,,4,2,1,69,52,33,10,9,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:102151,,,"Tabilo, Alejandro",,,CHL,,sr:competitor:294300,,,"Nakashima, Brandon",,,USA,,6-4 3-6 6-3,3,round_of_128,,13,2,98,71,51,9,11,,8,12,1,82,55,38,12,10,,9,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:83397,,,"Ofner, Sebastian",,,AUT,,sr:competitor:15733,,,"Nishikori, Kei",,,JPN,,6-3 6-4,3,round_of_128,,9,0,63,37,30,16,10,,4,0,0,57,37,22,14,7,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:16375,,,"Evans, Daniel",,,GBR,,sr:competitor:104847,,,"Sonego, Lorenzo",,,ITA,,6-1 3-6 4-6,3,round_of_128,,1,4,76,43,30,18,11,,7,12,1,88,60,46,10,11,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:97647,,,"Kwon, Soonwoo",,,KOR,,sr:competitor:88992,,,"Muller, Alexandre",,,FRA,,6-7 3-6,3,round_of_128,,5,0,65,44,34,15,10,,4,4,2,63,42,31,9,8,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:47975,,,"Hanfmann, Yannick",,,DEU,,sr:competitor:167370,,,"Ruusuvuori, Emil",,,FIN,,4-6 6-4 4-6,3,round_of_128,,11,2,87,56,37,18,12,,6,3,3,81,48,34,18,11,,5,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:254383,,,"Marozsan, Fabian",,,HUN,,sr:competitor:188321,,,"Kovacevic, Aleksandar",,,USA,,3-6 2-6,3,round_of_128,,1,1,58,39,27,13,9,,6,4,2,47,36,24,2,5,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:903987,,,"Landaluce, Martin",,,ESP,,sr:competitor:126356,,,"Munar, Jaume",,,ESP,,6-3 1-6 7-5,3,round_of_128,,5,3,98,63,41,15,10,,8,1,2,79,56,38,10,10,,8,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:51141,,,"Carballes Baena, Roberto",,,ESP,,sr:competitor:124656,,,"Vukic, Aleksandar",,,AUS,,6-7 3-6,3,round_of_128,,3,1,65,47,36,14,11,,2,6,2,64,38,25,15,9,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:16720,,,"Bautista Agut, Roberto",,,ESP,,sr:competitor:284805,,,"Nava, Emilio",,,USA,,3-6 6-7,3,round_of_128,,1,1,83,66,45,10,10,,8,14,2,79,57,40,8,8,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:128552,,,"Popyrin, Alexei",,,AUS,,sr:competitor:371476,,,"Diaz Acosta, Facundo",,,ARG,,6-2 6-2,3,round_of_128,,3,1,58,42,32,8,8,,6,2,4,53,35,19,8,4,,4,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:371436,,,"Shevchenko, Alexander",,,KAZ,,sr:competitor:92074,,,"Galan, Daniel Elahi",,,COL,,7-6 6-7 5-7,3,round_of_128,,12,10,134,80,58,21,14,,13,7,2,117,74,56,10,13,,11,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:14844,,,"Monfils, Gael",,,FRA,,sr:competitor:39234,,,"Lajovic, Dusan",,,SRB,,6-7 4-6,3,round_of_128,,11,0,57,36,31,17,11,,5,1,0,79,59,41,10,10,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:124930,,,"Safiullin, Roman",,,,,sr:competitor:48599,,,"Schwartzman, Diego",,,ARG,,6-2 6-4,3,round_of_128,,6,1,65,38,26,14,7,,7,0,1,62,46,27,3,4,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:300540,,,"Machac, Tomas",,,CZE,,sr:competitor:106755,5,,"Rublev, Andrey",,,,,4-6 4-6,3,round_of_64,,1,2,56,37,32,10,10,,4,7,0,52,33,23,13,8,,2,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:185388,14,,"Humbert, Ugo",,,FRA,,sr:competitor:102339,,,"Van de Zandschulp, Botic",,,NLD,,6-4 6-3,3,round_of_64,,3,4,63,44,37,6,9,,6,7,2,54,35,23,8,6,,3,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:15126,,,"Murray, Andy",,,GBR,,sr:competitor:169496,29,,"Etcheverry, Tomas Martin",,,ARG,,7-6 6-3,3,round_of_64,,10,1,68,42,34,18,11,,4,3,0,76,52,33,14,9,,7,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:225050,2,,"Sinner, Jannik",,,ITA,,sr:competitor:95801,,,"Vavassori, Andrea",,,ITA,,3-6 4-6,3,round_of_64,,3,3,52,36,33,7,10,,4,7,1,51,33,22,11,7,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:117916,,,"Shapovalov, Denis",,,CAN,,sr:competitor:122366,10,,"Tsitsipas, Stefanos",,,GRC,,6-2 6-4,3,round_of_64,,3,3,47,28,25,12,9,,18,8,2,99,64,39,15,6,,0,,,,
sr:competition:2745,"ATP Miami, USA Men Singles",,,atp_1000,2024-03-18,,sr:competitor:129368,,,"Koepfer, Dominik",,,DEU,,sr:competitor:257721,18,,"Baez, Sebastian",,,ARG,,6-3 6-2,3,round_of_64,,5,3,47,28,21,13,8,,6,1,3,44,32,20,3,4,,1,,,,
